0	33	20	8	1	0	17	5	1	0	2	169	20	230	0	3	0	30	13	91	0	1	1	2	0	1
11	19	0	0	38	0	0	0	22	0	0	131	1	2	10	0	0	20	1	0	23	0	0	0	2	0
161	0	3	0	113	0	0	62	113	0	142	15	0	4	46	0	0	12	5	53	42	0	0	0	7	0
51	2	0	31	232	0	30	0	46	1	0	5	1	8	10	1	0	1	10	5	11	0	7	0	9	0
0	1	17	6	1	16	11	1	0	0	1	52	4	70	0	1	0	66	18	50	7	17	6	0	0	2
7	0	0	0	31	45	0	0	27	0	0	9	0	1	10	0	0	2	0	24	10	0	0	0	71	0
48	0	0	0	41	0	30	147	30	0	0	4	15	57	20	1	0	23	3	1	15	0	1	0	2	2
1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
6	0	0	0	17	0	0	0	3	0	1	0	0	0	3	0	0	0	0	1	2	0	0	0	1	0
60	10	6	36	106	6	5	7	90	0	13	253	14	0	24	1	0	1	10	31	6	6	5	0	10	0
76	26	0	0	94	1	0	1	53	0	0	1	38	1	30	133	0	1	8	0	17	0	0	0	2	0
212	12	143	168	396	83	435	26	94	8	43	9	6	44	70	3	10	2	139	205	35	46	4	4	15	1
2	2	20	10	1	0	9	0	0	0	0	28	12	604	0	8	0	25	13	24	139	3	2	3	0	1
20	5	0	0	26	2	0	16	16	1	0	33	6	0	13	39	0	5	19	28	5	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0
41	2	39	24	106	7	9	0	19	0	11	20	24	1	24	8	0	39	11	31	3	5	8	0	10	0
35	5	71	4	110	4	2	189	56	1	13	12	93	5	55	33	3	6	85	271	4	1	1	0	8	0
136	1	34	1	184	5	0	77	158	0	1	4	6	5	70	1	0	31	2	105	72	0	1	0	142	19
0	0	1	0	0	0	0	0	0	0	0	1	121	1	0	0	0	1	19	0	0	0	0	0	0	0
57	0	0	0	292	0	0	0	37	0	0	0	0	0	12	0	0	1	0	0	3	0	0	0	2	0
3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	2	1	1	0	3	0	0	0	0	0	4	0	0	0	0	9	1	0	0	0	1	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	13	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	1	0	0	0	16
