1	10	39	5	2	1	1	3	18	0	2	35	10	27	0	0	0	36	13	18	10	0	2	3	4	1
2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
18	5	24	6	12	0	2	0	6	0	1	25	6	18	2	0	0	114	17	15	4	2	2	0	1	0
10	2	0	0	51	0	0	2	45	0	0	21	4	0	13	0	0	9	7	0	7	0	0	0	8	0
1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	9	58	18	42	7	11	0	0	0	0	29	2	53	0	0	0	40	41	18	0	2	0	10	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	0	0	0	50	0	0	0	21	0	0	0	0	0	60	0	0	0	0	0	42	0	0	0	15	0
6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	8	2	1	0	7	0	6	0	0	34	1	8	32	2	0	165	5	0	25	1	2	7	1	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	0	0	0	66	0	0	0	35	0	0	0	0	0	35	0	0	0	0	0	11	0	0	0	3	0
1	0	0	0	2	0	0	2	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0
1	1	1	0	19	0	0	3	1	0	0	0	1	0	3	0	0	1	9	0	0	0	4	0	8	0
0	0	4	2	1	0	9	0	0	2	0	119	7	24	0	0	0	28	31	6	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
