0	7	16	7	1	2	13	6	18	0	3	54	23	59	0	10	0	31	6	40	8	13	3	0	32	3
9	0	0	0	7	0	0	0	3	0	0	2	0	0	8	0	0	1	0	0	8	0	0	0	2	0
5	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	0	0	2	0	0	0	0	0
8	0	0	0	30	0	0	3	19	0	0	38	0	0	4	0	0	4	0	0	1	0	0	0	16	0
34	37	82	14	17	41	11	4	5	2	0	88	62	170	14	40	4	183	99	39	6	20	16	6	1	2
6	0	0	0	0	0	0	0	6	0	0	2	0	0	5	0	0	2	0	0	4	0	0	0	0	0
4	0	0	0	73	0	0	0	2	0	1	1	1	0	0	0	0	1	0	0	2	0	1	0	3	0
8	0	0	0	9	0	0	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
100	10	104	12	33	26	31	1	1	0	1	22	22	65	57	15	0	20	138	53	20	31	1	6	0	1
4	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0
0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	79	0	0	0	12	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	3	0
13	0	0	0	3	0	0	0	21	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0
7	0	0	0	9	0	0	0	3	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0
1	5	21	10	6	3	20	1	3	0	0	30	38	54	17	7	0	39	11	10	30	5	54	5	1	3
6	0	0	0	1	0	0	1	3	0	0	1	0	0	7	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
74	0	0	0	47	0	0	0	53	0	0	0	0	0	80	0	0	0	0	0	22	0	0	0	8	0
1	0	3	0	10	0	0	9	5	0	1	3	10	0	16	8	0	0	0	31	1	0	2	0	0	0
3	0	0	0	1	0	0	6	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
10	7	52	2	5	3	4	0	2	0	1	33	14	15	5	11	1	19	15	8	1	0	0	0	0	1
3	0	0	0	13	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	10	0	0	0	19	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2	1	2	3	1	2	0	1	0	1	4	4	12	0	0	0	0	8	1	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
