0	72	130	95	8	35	73	14	85	3	10	121	95	313	2	119	1	26	66	277	19	45	28	2	28	13
32	0	0	0	26	0	0	0	35	0	0	4	0	0	44	0	0	3	1	0	9	0	0	0	5	0
18	0	2	0	47	0	0	86	25	0	3	11	0	0	13	0	0	1	2	7	38	0	0	0	4	0
22	5	1	0	26	1	0	4	42	0	0	4	0	2	17	1	0	5	9	4	3	0	4	0	7	0
166	26	106	99	114	52	55	20	25	4	4	60	69	143	20	72	8	11	257	119	14	56	34	7	23	2
11	0	0	0	15	1	0	0	9	0	0	7	0	0	8	0	0	4	0	0	12	0	0	0	0	0
26	0	0	0	63	0	0	5	25	0	0	11	1	0	18	0	0	2	2	0	13	0	0	0	11	0
11	0	0	0	19	0	0	0	5	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	3	0
182	54	210	87	79	38	65	1	0	1	6	49	65	166	82	61	1	0	151	141	29	44	1	6	1	10
0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0
4	2	0	1	19	0	0	3	9	0	0	6	3	2	5	3	0	1	10	2	0	0	1	0	6	0
24	2	0	4	28	0	0	0	36	0	0	0	0	0	14	1	0	0	2	1	2	0	1	0	8	0
97	1	2	0	29	2	0	3	65	0	0	2	0	0	39	1	0	0	1	1	10	0	1	0	5	0
53	5	0	0	50	4	0	3	29	0	1	0	6	0	16	1	0	0	9	5	7	0	2	0	4	0
46	40	79	40	18	22	56	4	32	5	10	76	90	167	84	127	2	14	127	74	127	42	63	17	15	3
10	0	0	0	21	0	0	33	10	0	0	5	1	0	25	0	0	12	8	8	5	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
53	0	0	0	92	0	0	5	85	0	0	0	0	0	47	0	0	0	0	0	14	0	0	0	60	0
26	2	2	2	84	1	0	16	44	0	4	2	3	1	43	12	1	0	0	32	14	1	2	0	2	0
39	2	2	0	61	5	3	101	99	0	0	11	7	3	32	0	0	17	12	1	27	0	2	0	24	7
5	21	30	31	15	6	12	0	18	0	0	10	46	41	1	28	0	3	83	22	0	1	1	1	0	1
31	0	0	0	37	0	0	0	28	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	2	0
15	0	0	0	6	0	0	0	12	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	3	3	5	3	0	1	0	0	0	0	10	11	4	12	16	0	0	9	4	0	0	2	0	0	0
2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
