2	0	3	0	0	0	1	0	0	0	0	1	1	1	0	0	0	3	2	0	0	0	0	0	0	0
37	25	2	5	38	0	0	2	46	1	0	304	0	2	49	0	0	24	24	0	19	0	0	0	14	0
26	1	64	2	107	0	1	94	67	0	173	13	5	1	35	1	13	32	3	114	23	0	0	0	45	0
35	7	3	43	116	6	3	8	75	14	1	16	25	3	44	3	1	35	20	1	10	25	9	0	18	0
2	0	2	1	0	1	3	0	0	0	0	10	0	2	3	0	0	12	6	0	2	0	0	0	0	0
5	0	0	0	14	50	2	0	3	0	2	5	0	2	7	0	0	5	1	39	1	0	0	0	1	0
30	1	0	1	182	0	42	5	30	0	0	7	9	42	51	3	0	24	3	0	21	0	3	0	3	0
12	0	0	0	20	0	0	0	3	0	0	5	4	2	13	0	0	2	0	0	1	0	0	0	0	0
2	0	10	26	2	1	10	0	2	1	2	87	13	144	0	2	0	93	30	23	0	3	1	0	0	0
4	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
11	0	1	1	98	1	0	1	15	0	0	3	0	0	5	1	0	3	0	1	2	0	3	0	8	0
78	20	34	45	124	21	24	5	109	0	28	237	31	3	53	23	0	7	16	69	29	26	5	0	26	2
70	57	1	1	98	3	0	1	68	0	0	3	38	2	43	69	0	3	14	3	12	0	2	0	14	0
114	6	156	359	103	8	146	12	141	2	57	4	0	89	61	1	4	1	124	443	29	6	1	3	28	9
0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	3	2	2	2	0	0	0	0	0
29	3	0	1	59	1	0	86	25	0	1	14	1	1	37	94	0	9	22	30	8	0	0	0	9	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
124	64	101	233	115	12	47	5	188	3	61	55	68	34	46	25	6	94	48	189	5	22	5	1	172	2
19	3	32	0	71	0	1	81	49	0	22	3	19	2	19	34	4	0	152	211	12	0	1	0	17	1
50	3	41	2	863	4	0	144	352	0	5	14	6	3	144	0	0	60	13	106	57	1	5	0	8	5
0	5	23	35	5	5	38	1	0	1	3	33	4	23	0	4	1	35	52	56	0	1	0	7	0	1
35	0	0	1	108	0	0	0	49	0	0	1	0	0	19	0	0	0	0	0	3	1	0	0	6	0
30	10	0	4	3	6	2	2	2	0	10	13	4	15	3	0	0	6	3	5	0	0	0	0	2	0
3	0	0	0	4	0	0	0	22	0	0	1	0	0	7	2	0	0	1	1	0	0	3	0	3	0
11	8	1	5	16	5	1	2	2	0	0	10	7	4	13	1	0	3	5	7	3	0	5	0	0	0
10	0	0	1	22	0	0	0	10	0	0	0	0	0	7	0	0	0	0	2	2	0	0	0	4	11
